station_id,connection_id,connection_type_id,connection_type_title,connection_formal_name,is_discontinued,is_obsolete,reference,status_type_id,status_title,is_operational,is_user_selectable,level_id,level_title,level_comments,is_fast_charge_capable,amps,voltage,power_kw,current_type_id,current_type_title,current_type_description,quantity,comments
133,268576,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
133,268577,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
133,268578,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
134,268573,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
134,268574,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
134,268575,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,,,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
135,268570,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
135,268571,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
135,268572,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,,,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
136,268566,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
136,268567,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
136,268568,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
137,268563,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
137,268564,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
137,268565,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
138,268560,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
138,268561,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
138,268562,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
139,268555,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,75.0,30.0,DC,Direct Current,1.0,
139,268556,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,75.0,30.0,DC,Direct Current,1.0,
139,268557,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
139,268558,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
139,268559,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
140,268552,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
140,268553,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
140,268554,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,44.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
141,268549,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
141,268550,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
141,268551,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
142,268546,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
142,268547,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
142,268548,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
143,264873,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,161.0,30.0,DC,Direct Current,1.0,
143,264874,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,62.5,30.0,DC,Direct Current,1.0,
143,264875,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
143,264876,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
143,264877,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
144,264868,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,75.0,30.0,DC,Direct Current,1.0,
144,264869,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,75.0,30.0,DC,Direct Current,1.0,
144,264870,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
144,264871,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
144,264872,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,43.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
145,264863,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,75.0,30.0,DC,Direct Current,1.0,
145,264864,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,75.0,30.0,DC,Direct Current,1.0,
145,264865,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
145,264866,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
145,264867,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,,,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
146,264858,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,75.0,30.0,DC,Direct Current,1.0,
146,264859,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,75.0,30.0,DC,Direct Current,1.0,
146,264860,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
146,264861,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,50.0,30.0,DC,Direct Current,1.0,
146,264862,1036,Type 2 (Tethered Connector) ,IEC 62196-2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,,,11.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
147,264759,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,22.0,30.0,DC,Direct Current,1.0,
147,264760,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,22.0,30.0,DC,Direct Current,1.0,
148,263937,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,350.0,30.0,DC,Direct Current,2.0,
149,263820,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,max. 30 mins
150,263818,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,1402,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
150,263819,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,1402-3,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.7,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
151,263816,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,1403,150.0,Planned For Future Date,False,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
151,263817,28,CEE 7/4 - Schuko - Type F,CEE 7/4,False,False,1403-3,150.0,Planned For Future Date,False,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,16.0,230.0,3.7,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
152,263755,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
153,261449,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,75.0,500.0,30.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
153,261450,2,CHAdeMO,IEC 62196-3 Configuration AA,,,TEA.,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,75.0,500.0,30.0,30.0,DC,Direct Current,1.0,Üzemel ✅ 0 - 24 h public working
153,261451,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
154,261318,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,252.0,500.0,103.0,30.0,DC,Direct Current,1.0,info@teapont.hu
154,261319,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,252.0,500.0,103.0,30.0,DC,Direct Current,1.0,info@teapont.hu
154,261320,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,info@teapont.hu
155,261242,33,CCS (Type 2),IEC 62196-3 Configuration FF,False,False,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,24.0,30.0,DC,Direct Current,1.0,One charging column can serve 1 car at a time!
155,261243,2,CHAdeMO,IEC 62196-3 Configuration AA,,,,50.0,Operational,True,True,3.0,Level 3:  High (Over 40kW),40KW and Higher,True,,,24.0,30.0,DC,Direct Current,1.0,One charging column can serve 1 car at a time!
155,272442,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,230.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,
156,260892,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
157,260365,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,
158,260364,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
159,260363,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,
160,260362,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,
161,260361,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
162,260360,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,
163,260344,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
164,257037,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
164,257038,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,1.0,Üzemel ✅ 0 - 24 h public working
165,257035,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,,,22.0,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
165,257036,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,,,22.0,10.0,AC (Single-Phase),Alternating Current - Single Phase,1.0,
166,257033,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,TEA.,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Üzemel ✅ 0 - 24 h public working
167,256631,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,230.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,Csak vendégek számára és csak nyitvatartási időben érhető el. / For guests only in business hours.
168,255946,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
169,255945,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
170,255941,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,
171,255939,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,
172,255935,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,
173,254600,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,
174,254599,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,
175,254598,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,
176,254597,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
177,236982,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
178,236981,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
179,236980,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,4.0,
180,236979,25,Type 2 (Socket Only),IEC 62196-2 Type 2,False,False,,50.0,Operational,True,True,2.0,Level 2 : Medium (Over 2kW),"Over 2 kW, usually non-domestic socket type",False,32.0,400.0,22.0,20.0,AC (Three-Phase),Alternating Current - Three Phase,2.0,
